time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-02 00:00:00+00:00,3,3,0,0
2026-05-03 00:00:00+00:00,11,11,3,2
2026-05-04 00:00:00+00:00,33,15,4,1
2026-05-05 00:00:00+00:00,41,13,4,4
2026-05-06 00:00:00+00:00,26,8,9,1
2026-05-07 00:00:00+00:00,10,4,1,1
2026-05-08 00:00:00+00:00,11,8,0,0
2026-05-09 00:00:00+00:00,10,7,1,1
2026-05-10 00:00:00+00:00,12,11,0,0
2026-05-11 00:00:00+00:00,2,2,0,0
2026-05-12 00:00:00+00:00,1,1,0,0
2026-05-13 00:00:00+00:00,16,7,0,0
2026-05-14 00:00:00+00:00,3,3,1,1
2026-05-15 00:00:00+00:00,2,2,0,0
