url_path,views_total,views_unique
/morganstanley/cpx-training,44,20
/MorganStanley/cpx-training,9,7
/morganstanley/cpx-training/pulls,9,2
/morganstanley/cpx-training/pull/155,7,2
/morganstanley/cpx-training/tree/main/code,4,3
/morganstanley/cpx-training/pull/154,4,1
/morganstanley/cpx-training/pull/156,3,1
/morganstanley/cpx-training/pull/158,3,1
/morganstanley/cpx-training/tree/main/code/Level%202%20-%20Intro%20to%20Programming,2,2
/morganstanley/cpx-training/actions/runs/12123852029/job/33800245470,2,1
