url_path,views_total,views_unique
/morganstanley/cpx-training,33,17
/morganstanley/cpx-training/pull/169,7,5
/morganstanley/cpx-training/pulls,5,3
/morganstanley/cpx-training/discussions,4,1
/morganstanley/cpx-training/pull/155,2,2
/morganstanley/cpx-training/blob/53313f2ccc5cd18ac612ab1df06a7aac8604a49d/site/package.json,2,1
/morganstanley/cpx-training/discussions/categories,2,1
/morganstanley/cpx-training/discussions/new,2,1
/morganstanley/cpx-training/tree/main,2,1
/morganstanley/cpx-training/tree/main/.github,2,1
