time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-30 00:00:00+00:00,5,3,1,1
2026-05-31 00:00:00+00:00,14,13,1,1
2026-06-01 00:00:00+00:00,4,2,2,1
2026-06-02 00:00:00+00:00,1,1,2,1
2026-06-03 00:00:00+00:00,8,7,6,1
2026-06-04 00:00:00+00:00,5,5,0,0
2026-06-05 00:00:00+00:00,12,10,0,0
2026-06-06 00:00:00+00:00,5,3,0,0
2026-06-07 00:00:00+00:00,11,10,0,0
2026-06-08 00:00:00+00:00,4,3,1,1
2026-06-09 00:00:00+00:00,13,11,1,1
2026-06-10 00:00:00+00:00,7,4,3,1
2026-06-11 00:00:00+00:00,14,11,4,1
2026-06-12 00:00:00+00:00,53,25,10,1
