time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-25 00:00:00+00:00,5,4,0,0
2026-07-26 00:00:00+00:00,9,9,1,1
2026-07-27 00:00:00+00:00,10,5,2,2
2026-07-28 00:00:00+00:00,9,8,1,1
2026-07-29 00:00:00+00:00,5,3,0,0
2026-07-30 00:00:00+00:00,3,3,0,0
2026-07-31 00:00:00+00:00,7,5,0,0
2026-08-01 00:00:00+00:00,16,7,2,2
2026-08-02 00:00:00+00:00,13,13,0,0
2026-08-03 00:00:00+00:00,32,18,6,2
2026-08-04 00:00:00+00:00,8,8,1,1
2026-08-05 00:00:00+00:00,17,13,3,1
2026-08-06 00:00:00+00:00,11,4,6,2
2026-08-07 00:00:00+00:00,83,21,51,3
