time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-25 00:00:00+00:00,7,7,0,0
2026-04-26 00:00:00+00:00,10,10,4,1
2026-04-27 00:00:00+00:00,1,1,0,0
2026-04-28 00:00:00+00:00,18,10,13,3
2026-04-29 00:00:00+00:00,4,3,0,0
2026-04-30 00:00:00+00:00,3,3,0,0
2026-05-01 00:00:00+00:00,2,2,1,1
2026-05-02 00:00:00+00:00,3,3,0,0
2026-05-03 00:00:00+00:00,11,11,3,2
2026-05-04 00:00:00+00:00,33,15,4,1
2026-05-05 00:00:00+00:00,41,13,4,4
2026-05-06 00:00:00+00:00,26,8,9,1
2026-05-07 00:00:00+00:00,10,4,1,1
2026-05-08 00:00:00+00:00,11,8,0,0
