url_path,views_total,views_unique
/morganstanley/cpx-training,40,14
/morganstanley/cpx-training/pulls,19,3
/morganstanley/cpx-training/tree/portuguese-translation,16,3
/morganstanley/cpx-training/tree/portuguese-translation/site/content/exercises/pt-BR/circuitpython/robotics,15,1
/morganstanley/cpx-training/branches,13,3
/morganstanley/cpx-training/pull/187,12,2
/morganstanley/cpx-training/tree/portuguese-translation/site/content/exercises/pt-BR/python,12,1
/morganstanley/cpx-training/tree/portuguese-translation/site/content/exercises/pt-BR/makecode/intro,10,1
/morganstanley/cpx-training/tree/main/site,9,3
/morganstanley/cpx-training/compare/portuguese-translation...main,9,2
