time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-26 00:00:00+00:00,15,12,,
2025-10-27 00:00:00+00:00,7,4,,
2025-10-28 00:00:00+00:00,4,4,13.0,1.0
2025-10-29 00:00:00+00:00,9,6,12.0,1.0
2025-10-30 00:00:00+00:00,3,3,7.0,3.0
2025-10-31 00:00:00+00:00,5,3,3.0,1.0
2025-11-01 00:00:00+00:00,14,6,,
2025-11-02 00:00:00+00:00,9,8,,
2025-11-03 00:00:00+00:00,39,22,34.0,3.0
2025-11-04 00:00:00+00:00,6,5,8.0,1.0
2025-11-05 00:00:00+00:00,10,9,20.0,3.0
2025-11-06 00:00:00+00:00,7,7,1.0,1.0
2025-11-07 00:00:00+00:00,18,6,1.0,1.0
2025-11-08 00:00:00+00:00,4,3,,
