time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-05 00:00:00+00:00,6,6,0,0
2026-09-06 00:00:00+00:00,22,19,1,1
2026-09-07 00:00:00+00:00,13,10,1,1
2026-09-08 00:00:00+00:00,6,5,3,3
2026-09-09 00:00:00+00:00,10,8,0,0
2026-09-10 00:00:00+00:00,10,8,2,1
2026-09-11 00:00:00+00:00,11,8,0,0
2026-09-12 00:00:00+00:00,17,10,2,1
2026-09-13 00:00:00+00:00,19,18,0,0
2026-09-14 00:00:00+00:00,9,9,0,0
2026-09-15 00:00:00+00:00,23,14,58,5
2026-09-16 00:00:00+00:00,46,21,43,5
2026-09-17 00:00:00+00:00,19,12,0,0
2026-09-18 00:00:00+00:00,9,7,2,2
