time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-10 00:00:00+00:00,1,1,2,2
2026-01-11 00:00:00+00:00,2,2,0,0
2026-01-12 00:00:00+00:00,21,7,3,3
2026-01-13 00:00:00+00:00,1,1,0,0
2026-01-14 00:00:00+00:00,143,29,57,45
2026-01-15 00:00:00+00:00,2,2,7,7
2026-01-16 00:00:00+00:00,4,4,0,0
2026-01-17 00:00:00+00:00,2,2,0,0
2026-01-18 00:00:00+00:00,2,2,3,1
2026-01-19 00:00:00+00:00,46,11,9,4
2026-01-20 00:00:00+00:00,32,11,13,4
2026-01-21 00:00:00+00:00,6,6,3,3
2026-01-22 00:00:00+00:00,13,6,0,0
2026-01-23 00:00:00+00:00,7,5,9,5
