time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-06 00:00:00+00:00,12,8,1,1
2026-06-07 00:00:00+00:00,9,9,0,0
2026-06-08 00:00:00+00:00,526,39,8,2
2026-06-09 00:00:00+00:00,9,8,1,1
2026-06-10 00:00:00+00:00,12,9,0,0
2026-06-11 00:00:00+00:00,11,8,1,1
2026-06-12 00:00:00+00:00,12,8,4,2
2026-06-13 00:00:00+00:00,13,12,1,1
2026-06-14 00:00:00+00:00,4,3,0,0
2026-06-15 00:00:00+00:00,5,5,4,3
2026-06-16 00:00:00+00:00,15,3,1,1
2026-06-17 00:00:00+00:00,123,11,1,1
2026-06-18 00:00:00+00:00,8,4,6,1
2026-06-19 00:00:00+00:00,4,4,0,0
