time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-28 00:00:00+00:00,13,6,1,1
2026-03-01 00:00:00+00:00,32,8,1,1
2026-03-02 00:00:00+00:00,23,8,4,1
2026-03-03 00:00:00+00:00,57,20,10,2
2026-03-04 00:00:00+00:00,37,16,13,2
2026-03-05 00:00:00+00:00,203,45,41,4
2026-03-06 00:00:00+00:00,3,3,2,2
2026-03-07 00:00:00+00:00,1,1,0,0
2026-03-08 00:00:00+00:00,3,2,2,2
2026-03-09 00:00:00+00:00,40,5,1,1
2026-03-10 00:00:00+00:00,3,3,1,1
2026-03-11 00:00:00+00:00,4,4,0,0
2026-03-12 00:00:00+00:00,1,1,4,2
2026-03-13 00:00:00+00:00,2,2,9,6
