url_path,views_total,views_unique
/morganstanley/message-broker,8,7
/morganstanley/message-broker/pull/428,7,1
/morganstanley/message-broker/actions/runs/32275854055/job/96142988110,4,1
/morganstanley/message-broker/pulls,4,1
/morganstanley/message-broker/pull/428/checks,3,1
/morganstanley/message-broker/actions/runs/17910583558/workflow,2,2
/morganstanley/message-broker/pull/383,2,2
/morganstanley/message-broker/actions/runs/32275854055,2,1
/morganstanley/message-broker/pull/428/changes,2,1
/morganstanley/message-broker/actions,1,1
