time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-16 00:00:00+00:00,4,4,8.0,8.0
2025-11-17 00:00:00+00:00,31,13,8.0,2.0
2025-11-18 00:00:00+00:00,2,2,32.0,5.0
2025-11-19 00:00:00+00:00,62,24,32.0,3.0
2025-11-20 00:00:00+00:00,3,3,15.0,5.0
2025-11-21 00:00:00+00:00,46,8,16.0,2.0
2025-11-22 00:00:00+00:00,4,4,,
2025-11-23 00:00:00+00:00,1,1,7.0,7.0
2025-11-24 00:00:00+00:00,49,16,31.0,5.0
2025-11-25 00:00:00+00:00,4,4,18.0,6.0
2025-11-26 00:00:00+00:00,42,7,24.0,4.0
2025-11-27 00:00:00+00:00,6,6,1.0,1.0
2025-11-28 00:00:00+00:00,10,4,7.0,5.0
2025-11-29 00:00:00+00:00,3,2,1.0,1.0
