time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-05 00:00:00+00:00,,,12,3
2025-01-06 00:00:00+00:00,7.0,3.0,3,3
2025-01-07 00:00:00+00:00,,,4,2
2025-01-08 00:00:00+00:00,2.0,2.0,18,5
2025-01-09 00:00:00+00:00,,,7,4
2025-01-10 00:00:00+00:00,13.0,2.0,17,4
2025-01-11 00:00:00+00:00,,,4,2
2025-01-12 00:00:00+00:00,1.0,1.0,1,1
2025-01-13 00:00:00+00:00,29.0,4.0,19,5
2025-01-14 00:00:00+00:00,48.0,8.0,49,10
2025-01-15 00:00:00+00:00,1.0,1.0,1,1
2025-01-16 00:00:00+00:00,,,3,2
2025-01-17 00:00:00+00:00,,,6,4
2025-01-18 00:00:00+00:00,2.0,2.0,6,3
