time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-16 00:00:00+00:00,,,1,1
2025-02-17 00:00:00+00:00,15.0,3.0,10,5
2025-02-18 00:00:00+00:00,4.0,1.0,13,7
2025-02-19 00:00:00+00:00,3.0,2.0,4,4
2025-02-20 00:00:00+00:00,,,14,7
2025-02-21 00:00:00+00:00,1.0,1.0,7,2
2025-02-23 00:00:00+00:00,1.0,1.0,4,2
2025-02-24 00:00:00+00:00,28.0,3.0,10,4
2025-02-25 00:00:00+00:00,4.0,1.0,77,15
2025-02-26 00:00:00+00:00,1.0,1.0,3,3
2025-02-27 00:00:00+00:00,,,6,3
2025-02-28 00:00:00+00:00,1.0,1.0,10,4
2025-03-01 00:00:00+00:00,6.0,3.0,1,1
