time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-23 00:00:00+00:00,12,5,15,5
2026-07-24 00:00:00+00:00,20,8,3,2
2026-07-25 00:00:00+00:00,6,3,1,1
2026-07-26 00:00:00+00:00,3,3,0,0
2026-07-27 00:00:00+00:00,46,6,7,4
2026-07-28 00:00:00+00:00,164,23,52,4
2026-07-29 00:00:00+00:00,7,7,5,2
2026-07-30 00:00:00+00:00,3,3,0,0
2026-07-31 00:00:00+00:00,5,3,1,1
2026-08-01 00:00:00+00:00,5,5,1,1
2026-08-02 00:00:00+00:00,2,2,1,1
2026-08-03 00:00:00+00:00,86,24,13,6
2026-08-04 00:00:00+00:00,7,7,2,2
2026-08-05 00:00:00+00:00,9,5,36,4
