time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-28 00:00:00+00:00,5,4,2,2
2025-09-29 00:00:00+00:00,43,11,61,9
2025-09-30 00:00:00+00:00,108,28,128,10
2025-10-01 00:00:00+00:00,7,6,17,6
2025-10-02 00:00:00+00:00,4,3,9,3
2025-10-03 00:00:00+00:00,2,2,4,4
2025-10-04 00:00:00+00:00,2,2,1,1
2025-10-05 00:00:00+00:00,1,1,1,1
2025-10-06 00:00:00+00:00,16,4,9,4
2025-10-07 00:00:00+00:00,2,2,2,2
2025-10-08 00:00:00+00:00,3,3,5,3
2025-10-09 00:00:00+00:00,1,1,2,2
2025-10-10 00:00:00+00:00,3,3,2,2
2025-10-11 00:00:00+00:00,3,3,4,2
