time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-08 00:00:00+00:00,2,2,4,4
2026-08-09 00:00:00+00:00,3,3,15,5
2026-08-10 00:00:00+00:00,14,14,26,8
2026-08-11 00:00:00+00:00,2,2,6,6
2026-08-12 00:00:00+00:00,3,3,15,7
2026-08-13 00:00:00+00:00,1,1,41,14
2026-08-14 00:00:00+00:00,6,5,25,11
2026-08-15 00:00:00+00:00,1,1,0,0
2026-08-16 00:00:00+00:00,1,1,6,2
2026-08-17 00:00:00+00:00,3,3,49,7
2026-08-18 00:00:00+00:00,6,6,29,11
2026-08-19 00:00:00+00:00,6,6,53,10
2026-08-20 00:00:00+00:00,10,3,5,4
2026-08-21 00:00:00+00:00,10,4,43,12
