time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-30 00:00:00+00:00,8,6,4,4
2026-05-31 00:00:00+00:00,3,3,3,3
2026-06-01 00:00:00+00:00,4,2,19,6
2026-06-02 00:00:00+00:00,1143,144,58,10
2026-06-03 00:00:00+00:00,4,4,20,7
2026-06-04 00:00:00+00:00,8,8,21,8
2026-06-05 00:00:00+00:00,2,2,19,5
2026-06-06 00:00:00+00:00,3,3,2,2
2026-06-07 00:00:00+00:00,5,5,8,1
2026-06-08 00:00:00+00:00,2,2,33,8
2026-06-09 00:00:00+00:00,13,5,10,5
2026-06-10 00:00:00+00:00,3,3,25,7
2026-06-11 00:00:00+00:00,24,21,32,14
2026-06-12 00:00:00+00:00,5,5,102,10
