time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-11 00:00:00+00:00,1,1,1,1
2026-04-12 00:00:00+00:00,2,2,10,4
2026-04-13 00:00:00+00:00,2,2,18,8
2026-04-14 00:00:00+00:00,76,9,16,6
2026-04-15 00:00:00+00:00,5,5,12,6
2026-04-16 00:00:00+00:00,19,11,19,4
2026-04-17 00:00:00+00:00,2,2,9,6
2026-04-18 00:00:00+00:00,1,1,6,2
2026-04-19 00:00:00+00:00,7,4,2,2
2026-04-20 00:00:00+00:00,18,8,39,7
2026-04-21 00:00:00+00:00,28,16,47,9
2026-04-22 00:00:00+00:00,51,29,29,4
2026-04-23 00:00:00+00:00,42,21,15,6
2026-04-24 00:00:00+00:00,26,15,5,2
