url_path,views_total,views_unique
/morganstanley/api/tree/main/client-samples,41,31
/morganstanley/api,34,27
/morganstanley/api/tree/main/client-samples/python/rest,24,14
/morganstanley/api/tree/main,22,18
/morganstanley/api/tree/main/client-samples/python,22,17
/morganstanley/api/tree/main/client-samples/dotnet/rest/api-template,11,6
/morganstanley/api/blob/main/client-samples/python/rest/client_application.py,9,7
/morganstanley/api/tree/main/client-samples/dotnet/rest,9,6
/morganstanley/api/tree/main/client-samples/dotnet/rest/api-template/services,9,5
/morganstanley/api/tree/main/client-samples/java,7,6
