time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-18 00:00:00+00:00,1,1,6,2
2026-04-19 00:00:00+00:00,7,4,2,2
2026-04-20 00:00:00+00:00,18,8,39,7
2026-04-21 00:00:00+00:00,28,16,47,9
2026-04-22 00:00:00+00:00,51,29,29,4
2026-04-23 00:00:00+00:00,42,21,15,6
2026-04-24 00:00:00+00:00,26,15,5,2
2026-04-25 00:00:00+00:00,29,19,2,2
2026-04-26 00:00:00+00:00,1,1,3,1
2026-04-27 00:00:00+00:00,2,2,5,4
2026-04-28 00:00:00+00:00,3,3,9,1
2026-04-29 00:00:00+00:00,1,1,14,3
2026-04-30 00:00:00+00:00,3,3,9,3
2026-05-01 00:00:00+00:00,2299,94,123,10
