referrer,views_total,views_unique
statics.teams.cdn.office.net,84,8
Google,28,12
github.com,21,7
developer.morganstanley.com,21,4
teams.public.onecdn.static.microsoft,11,2
chatgpt.com,6,1
Bing,2,2
DuckDuckGo,1,1
morganstanley.atlassian.net,1,1
