referrer,views_total,views_unique
Google,181,12
github.com,45,11
teams.public.onecdn.static.microsoft,41,5
developer.morganstanley.com,20,3
jive.ms.com,2,1
Bing,1,1
saml.ms.com,1,1
statics.teams.cdn.office.net,1,1
