time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-09 00:00:00+00:00,4,4,2,2
2026-05-10 00:00:00+00:00,0,0,0,0
2026-05-11 00:00:00+00:00,2,2,8,5
2026-05-12 00:00:00+00:00,2,2,8,4
2026-05-13 00:00:00+00:00,3,3,9,3
2026-05-14 00:00:00+00:00,1,1,22,6
2026-05-15 00:00:00+00:00,1,1,12,2
2026-05-16 00:00:00+00:00,2,2,15,1
2026-05-17 00:00:00+00:00,2,2,1,1
2026-05-18 00:00:00+00:00,9,6,23,8
2026-05-19 00:00:00+00:00,2,2,12,7
2026-05-20 00:00:00+00:00,3,3,4,4
2026-05-21 00:00:00+00:00,3,3,27,8
2026-05-22 00:00:00+00:00,1,1,27,7
