referrer,views_total,views_unique
statics.teams.cdn.office.net,47,9
Google,46,8
github.com,28,7
mail.google.com,26,2
link.edgepilot.com,15,1
gist.github.com,12,1
techqa1.translations.com,4,1
chatgpt.com,2,1
Bing,1,1
jive.ms.com,1,1
