referrer,views_total,views_unique
Google,173,13
github.com,40,9
teams.public.onecdn.static.microsoft,38,3
developer.morganstanley.com,22,3
jive.ms.com,3,1
Bing,1,1
saml.ms.com,1,1
statics.teams.cdn.office.net,1,1
