time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-22 00:00:00+00:00,1,1,5,2
2026-08-23 00:00:00+00:00,1,1,2,2
2026-08-24 00:00:00+00:00,4,3,7,7
2026-08-25 00:00:00+00:00,2,2,44,13
2026-08-26 00:00:00+00:00,3,3,61,5
2026-08-27 00:00:00+00:00,5,5,42,10
2026-08-28 00:00:00+00:00,1,1,8,7
2026-08-29 00:00:00+00:00,1,1,0,0
2026-08-30 00:00:00+00:00,1,1,6,6
2026-08-31 00:00:00+00:00,2,2,14,8
2026-09-01 00:00:00+00:00,82,9,43,11
2026-09-02 00:00:00+00:00,4,4,12,6
2026-09-03 00:00:00+00:00,2,2,28,9
2026-09-04 00:00:00+00:00,2,2,29,11
