referrer,views_total,views_unique
Google,77,14
statics.teams.cdn.office.net,77,10
morganstanley.com,19,2
jive.ms.com,13,4
DuckDuckGo,12,1
chatgpt.com,9,1
Bing,5,2
developer.morganstanley.com,5,1
