time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-28 00:00:00+00:00,1,1,5.0,1.0
2025-09-29 00:00:00+00:00,3,3,43.0,10.0
2025-09-30 00:00:00+00:00,2,2,11.0,4.0
2025-10-01 00:00:00+00:00,117,6,12.0,5.0
2025-10-02 00:00:00+00:00,4,3,154.0,5.0
2025-10-03 00:00:00+00:00,2,2,45.0,7.0
2025-10-04 00:00:00+00:00,1,1,4.0,4.0
2025-10-05 00:00:00+00:00,1,1,,
2025-10-06 00:00:00+00:00,1,1,7.0,4.0
2025-10-07 00:00:00+00:00,2,2,7.0,3.0
2025-10-08 00:00:00+00:00,112,7,54.0,5.0
2025-10-09 00:00:00+00:00,1,1,,
2025-10-10 00:00:00+00:00,5,5,,
2025-10-11 00:00:00+00:00,2,2,5.0,1.0
