url_path,views_total,views_unique
/morganstanley/api/tree/main/client-samples/python/rest,21,10
/morganstanley/api,16,13
/morganstanley/api/blob/main/client-samples/python/rest/client-application.py,16,6
/morganstanley/api/tree/main/client-samples/python,12,8
/morganstanley/api/blob/main/client-samples/python/rest/config-example.json,5,3
/morganstanley/api/blob/main/client-samples/python/rest/README.md,5,2
/morganstanley/api/blob/main/client-samples/python/rest/requirements.txt,2,2
/MorganStanley/api,1,1
/morganstanley/api/blob/53e2acb3565250cf3bef1c251b94218dbd6f5fa0/client-samples/python/rest/config-example.json,1,1
/morganstanley/api/tree/main,1,1
