referrer,views_total,views_unique
github.com,56,6
statics.teams.cdn.office.net,43,7
Google,20,8
jive.ms.com,18,5
jira.corp.adobe.com,7,1
Bing,4,1
techqa1.translations.com,4,1
chatgpt.com,2,1
cn.bing.com,1,1
