time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-01 00:00:00+00:00,17.0,2.0,,
2025-06-02 00:00:00+00:00,45.0,10.0,57.0,8.0
2025-06-03 00:00:00+00:00,1.0,1.0,15.0,7.0
2025-06-04 00:00:00+00:00,,,7.0,5.0
2025-06-05 00:00:00+00:00,,,35.0,5.0
2025-06-06 00:00:00+00:00,1.0,1.0,24.0,5.0
2025-06-07 00:00:00+00:00,2.0,2.0,10.0,3.0
2025-06-08 00:00:00+00:00,1.0,1.0,,
2025-06-09 00:00:00+00:00,2.0,2.0,37.0,9.0
2025-06-10 00:00:00+00:00,72.0,9.0,79.0,7.0
2025-06-11 00:00:00+00:00,,,52.0,9.0
2025-06-12 00:00:00+00:00,45.0,5.0,10.0,5.0
2025-06-13 00:00:00+00:00,1.0,1.0,33.0,7.0
2025-06-14 00:00:00+00:00,9.0,1.0,,
