time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-05 00:00:00+00:00,,,2,2
2025-01-06 00:00:00+00:00,90.0,3.0,113,9
2025-01-07 00:00:00+00:00,,,6,2
2025-01-08 00:00:00+00:00,23.0,2.0,83,8
2025-01-09 00:00:00+00:00,44.0,1.0,108,6
2025-01-10 00:00:00+00:00,11.0,1.0,65,5
2025-01-11 00:00:00+00:00,,,1,1
2025-01-12 00:00:00+00:00,1.0,1.0,11,2
2025-01-13 00:00:00+00:00,77.0,8.0,304,14
2025-01-14 00:00:00+00:00,11.0,1.0,20,7
2025-01-15 00:00:00+00:00,45.0,2.0,57,3
2025-01-16 00:00:00+00:00,246.0,6.0,131,9
2025-01-17 00:00:00+00:00,308.0,11.0,226,10
