time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-12 00:00:00+00:00,1.0,1.0,11,2
2025-01-13 00:00:00+00:00,77.0,8.0,304,14
2025-01-14 00:00:00+00:00,11.0,1.0,20,7
2025-01-15 00:00:00+00:00,45.0,2.0,57,3
2025-01-16 00:00:00+00:00,246.0,6.0,131,9
2025-01-17 00:00:00+00:00,308.0,11.0,226,10
2025-01-19 00:00:00+00:00,,,6,1
2025-01-20 00:00:00+00:00,16.0,1.0,67,5
2025-01-21 00:00:00+00:00,,,24,4
2025-01-22 00:00:00+00:00,1.0,1.0,16,5
2025-01-23 00:00:00+00:00,260.0,11.0,137,10
2025-01-24 00:00:00+00:00,,,5,2
