time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-08 00:00:00+00:00,1.0,1.0,,
2025-06-09 00:00:00+00:00,2.0,2.0,37.0,9.0
2025-06-10 00:00:00+00:00,72.0,9.0,79.0,7.0
2025-06-11 00:00:00+00:00,,,52.0,9.0
2025-06-12 00:00:00+00:00,45.0,5.0,10.0,5.0
2025-06-13 00:00:00+00:00,1.0,1.0,33.0,7.0
2025-06-14 00:00:00+00:00,9.0,1.0,,
2025-06-16 00:00:00+00:00,36.0,4.0,50.0,2.0
2025-06-17 00:00:00+00:00,18.0,1.0,1.0,1.0
2025-06-19 00:00:00+00:00,,,3.0,3.0
2025-06-20 00:00:00+00:00,1.0,1.0,45.0,6.0
