referrer,views_total,views_unique
github.com,43,5
Google,21,5
developer.morganstanley.com,11,3
teams.public.onecdn.static.microsoft,7,4
statics.teams.cdn.office.net,6,2
ipipelinejira.atlassian.net,4,1
morganstanley.atlassian.net,1,1
