time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-10 00:00:00+00:00,1,1,1.0,1.0
2025-08-11 00:00:00+00:00,1,1,28.0,3.0
2025-08-12 00:00:00+00:00,2,2,33.0,7.0
2025-08-13 00:00:00+00:00,2,2,7.0,3.0
2025-08-14 00:00:00+00:00,1,1,,
2025-08-15 00:00:00+00:00,1,1,21.0,2.0
2025-08-16 00:00:00+00:00,2,2,,
2025-08-17 00:00:00+00:00,3,3,,
2025-08-18 00:00:00+00:00,1,1,37.0,6.0
2025-08-19 00:00:00+00:00,2,2,47.0,4.0
2025-08-20 00:00:00+00:00,2,2,,
2025-08-21 00:00:00+00:00,1,1,7.0,3.0
2025-08-22 00:00:00+00:00,2,2,5.0,3.0
2025-08-23 00:00:00+00:00,1,1,,
