time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-11 00:00:00+00:00,4,2,0,0
2026-04-12 00:00:00+00:00,1,1,0,0
2026-04-13 00:00:00+00:00,32,8,0,0
2026-04-14 00:00:00+00:00,7,5,0,0
2026-04-15 00:00:00+00:00,65,13,2,1
2026-04-16 00:00:00+00:00,265,31,1,1
2026-04-17 00:00:00+00:00,344,22,2,2
2026-04-18 00:00:00+00:00,281,18,0,0
2026-04-19 00:00:00+00:00,168,18,1,1
2026-04-20 00:00:00+00:00,207,29,6,1
2026-04-21 00:00:00+00:00,55,20,3,1
2026-04-22 00:00:00+00:00,81,17,0,0
2026-04-23 00:00:00+00:00,67,22,0,0
2026-04-24 00:00:00+00:00,99,16,0,0
