time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-30 00:00:00+00:00,8,5,0,0
2026-05-31 00:00:00+00:00,2,2,0,0
2026-06-01 00:00:00+00:00,15,8,0,0
2026-06-02 00:00:00+00:00,5,3,0,0
2026-06-03 00:00:00+00:00,66,10,0,0
2026-06-04 00:00:00+00:00,13,10,4,2
2026-06-05 00:00:00+00:00,56,16,3,1
2026-06-06 00:00:00+00:00,5,3,0,0
2026-06-07 00:00:00+00:00,6,5,1,1
2026-06-08 00:00:00+00:00,3,2,0,0
2026-06-09 00:00:00+00:00,4,4,0,0
2026-06-10 00:00:00+00:00,6,5,0,0
2026-06-11 00:00:00+00:00,7,5,1,1
2026-06-12 00:00:00+00:00,8,6,1,1
