url_path,views_total,views_unique
/morganstanley/releaseherald/blob/main/pyproject.toml,4,3
/morganstanley/releaseherald,3,2
/morganstanley/releaseherald/tree/main/src/releaseherald,3,1
/morganstanley/releaseherald/blob/main/dodo.py,2,2
/morganstanley/releaseherald/blob/main/mypy.ini,2,2
/morganstanley/releaseherald/blob/main/src/releaseherald/version.py,2,2
/morganstanley/releaseherald/blob/main/src/releaseherald/main.py,2,1
/morganstanley/releaseherald/blame/main/src/releaseherald/main.py,1,1
/morganstanley/releaseherald/blob/main/docs/command_line.md,1,1
/morganstanley/releaseherald/blob/main/docs/index.md,1,1
