time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-25 00:00:00+00:00,122,17,0,0
2026-04-26 00:00:00+00:00,87,11,4,1
2026-04-27 00:00:00+00:00,51,14,0,0
2026-04-28 00:00:00+00:00,79,19,0,0
2026-04-29 00:00:00+00:00,63,9,0,0
2026-04-30 00:00:00+00:00,19,8,0,0
2026-05-01 00:00:00+00:00,14,3,1,1
2026-05-02 00:00:00+00:00,2,2,0,0
2026-05-03 00:00:00+00:00,1,1,0,0
2026-05-04 00:00:00+00:00,51,9,1,1
2026-05-05 00:00:00+00:00,20,6,0,0
2026-05-06 00:00:00+00:00,7,4,0,0
2026-05-07 00:00:00+00:00,12,8,0,0
2026-05-08 00:00:00+00:00,24,7,2,1
