time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-23 00:00:00+00:00,4,4,0,0
2026-05-24 00:00:00+00:00,5,5,0,0
2026-05-25 00:00:00+00:00,34,8,0,0
2026-05-26 00:00:00+00:00,19,15,1,1
2026-05-27 00:00:00+00:00,13,8,4,1
2026-05-28 00:00:00+00:00,7,5,0,0
2026-05-29 00:00:00+00:00,15,9,2,2
2026-05-30 00:00:00+00:00,8,5,0,0
2026-05-31 00:00:00+00:00,2,2,0,0
2026-06-01 00:00:00+00:00,15,8,0,0
2026-06-02 00:00:00+00:00,5,3,0,0
2026-06-03 00:00:00+00:00,66,10,0,0
2026-06-04 00:00:00+00:00,13,10,4,2
2026-06-05 00:00:00+00:00,56,16,3,1
