time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-31 00:00:00+00:00,2,2,0,0
2026-02-01 00:00:00+00:00,10,8,0,0
2026-02-02 00:00:00+00:00,12,9,0,0
2026-02-03 00:00:00+00:00,16,4,0,0
2026-02-04 00:00:00+00:00,5,5,0,0
2026-02-05 00:00:00+00:00,7,3,2,1
2026-02-06 00:00:00+00:00,29,10,3,1
2026-02-07 00:00:00+00:00,3,3,0,0
2026-02-08 00:00:00+00:00,2,2,0,0
2026-02-09 00:00:00+00:00,3,2,1,1
2026-02-10 00:00:00+00:00,4,4,0,0
2026-02-11 00:00:00+00:00,6,6,0,0
2026-02-12 00:00:00+00:00,2,2,1,1
2026-02-13 00:00:00+00:00,7,5,0,0
