url_path,views_total,views_unique
/morganstanley/releaseherald,5,5
/morganstanley/releaseherald/commit/f985c0e497b56b92b20fff01bf13c3b0f42f2777,3,3
/morganstanley/releaseherald/pull/51/changes,3,1
/morganstanley/releaseherald/pull/59,3,1
/morganstanley/releaseherald/pulls,2,2
/morganstanley/releaseherald/pull/58,2,1
/morganstanley/releaseherald/pull/59/changes,2,1
/morganstanley/releaseherald/commit/9bbe24d60146990084e273bb23edac5bd4dfd80b,1,1
/morganstanley/releaseherald/commit/9de78095795b08081edeabc614863e5f476339bc,1,1
/morganstanley/releaseherald/commits/main,1,1
