time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-22 00:00:00+00:00,28,24,4,4
2026-08-23 00:00:00+00:00,24,19,7,7
2026-08-24 00:00:00+00:00,19,8,29,11
2026-08-25 00:00:00+00:00,58,8,49,8
2026-08-26 00:00:00+00:00,44,11,42,20
2026-08-27 00:00:00+00:00,133,21,107,14
2026-08-28 00:00:00+00:00,56,12,38,16
2026-08-29 00:00:00+00:00,7,5,7,5
2026-08-30 00:00:00+00:00,6,5,10,3
2026-08-31 00:00:00+00:00,51,15,35,14
2026-09-01 00:00:00+00:00,21,18,60,25
2026-09-02 00:00:00+00:00,414,22,70,17
2026-09-03 00:00:00+00:00,13,12,40,21
2026-09-04 00:00:00+00:00,30,7,37,14
