referrer,views_total,views_unique
Google,157,25
github.com,80,25
statics.teams.cdn.office.net,76,7
testplan.readthedocs.io,24,5
chatgpt.com,15,1
Bing,8,4
DuckDuckGo,7,3
cn.bing.com,7,1
staging.itsdev.in,6,1
morganstanley.com,4,4
