referrer,views_total,views_unique
Google,330,75
testplan.readthedocs.io,25,5
github.com,18,10
statics.teams.cdn.office.net,18,7
DuckDuckGo,17,2
linkedin.com,9,4
Bing,4,2
pypi.org,4,2
confluence.prod.aws.jpmchase.net,3,3
job-boards.greenhouse.io,3,1
