referrer,views_total,views_unique
Google,32,21
github.com,19,13
statics.teams.cdn.office.net,17,3
Bing,13,4
teams.public.onecdn.static.microsoft,7,2
testplan.readthedocs.io,4,2
search.brave.com,2,2
com.slack,1,1
confluence.eclipseoptions.com,1,1
jive.ms.com,1,1
