time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-19 00:00:00+00:00,23,11,12,11
2025-10-20 00:00:00+00:00,92,24,179,19
2025-10-21 00:00:00+00:00,80,32,99,20
2025-10-22 00:00:00+00:00,66,25,61,20
2025-10-23 00:00:00+00:00,79,26,90,13
2025-10-24 00:00:00+00:00,17,13,17,11
2025-10-25 00:00:00+00:00,24,17,8,8
2025-10-26 00:00:00+00:00,18,14,6,5
2025-10-27 00:00:00+00:00,30,18,88,22
2025-10-28 00:00:00+00:00,41,28,60,19
2025-10-29 00:00:00+00:00,15,14,23,20
2025-10-30 00:00:00+00:00,42,30,38,14
2025-10-31 00:00:00+00:00,30,22,21,20
2025-11-01 00:00:00+00:00,9,8,8,7
