referrer,views_total,views_unique
Google,123,43
statics.teams.cdn.office.net,85,9
github.com,54,15
testplan.readthedocs.io,7,5
saml.ms.com,4,2
morganstanley.com,3,1
Bing,2,2
DuckDuckGo,2,2
com.linkedin.android,2,2
ms.sg.dev,2,1
