referrer,views_total,views_unique
Google,248,58
statics.teams.cdn.office.net,71,16
github.com,63,13
testplan.readthedocs.io,24,2
marshmallow.readthedocs.io,8,2
chatgpt.com,7,3
stashblue.ms.com,7,1
morganstanley.com,3,2
Bing,2,2
saml.ms.com,2,1
