referrer,views_total,views_unique
github.com,77,18
statics.teams.cdn.office.net,60,4
Google,31,20
testplan.readthedocs.io,3,3
Bing,3,1
confluence.prod.aws.jpmchase.net,2,1
pypi.org,1,1
search.brave.com,1,1
