referrer,views_total,views_unique
Google,75,38
jive.ms.com,33,4
opensource.morganstanley.com,31,2
github.com,24,13
statics.teams.cdn.office.net,19,5
testplan.readthedocs.io,14,7
Bing,8,4
morganstanley.com,7,2
chatgpt.com,7,1
stashblue.ms.com,6,1
