referrer,views_total,views_unique
github.com,102,24
statics.teams.cdn.office.net,64,10
Google,52,28
Bing,17,9
testplan.readthedocs.io,16,4
morganstanley.com,6,4
DuckDuckGo,3,2
cn.bing.com,3,1
staging.itsdev.in,3,1
jiraied.ms.com,2,1
