time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-04 00:00:00+00:00,4,3,8,6
2026-04-05 00:00:00+00:00,5,5,8,4
2026-04-06 00:00:00+00:00,6,6,33,11
2026-04-07 00:00:00+00:00,16,10,13,6
2026-04-08 00:00:00+00:00,64,9,101,14
2026-04-09 00:00:00+00:00,144,30,92,20
2026-04-10 00:00:00+00:00,75,26,70,10
2026-04-11 00:00:00+00:00,471,9,8,4
2026-04-12 00:00:00+00:00,59,18,3,3
2026-04-13 00:00:00+00:00,64,17,57,12
2026-04-14 00:00:00+00:00,72,15,23,7
2026-04-15 00:00:00+00:00,48,14,32,11
2026-04-16 00:00:00+00:00,14,12,36,14
2026-04-17 00:00:00+00:00,7,7,29,12
