referrer,views_total,views_unique
Google,227,42
testplan.readthedocs.io,69,2
github.com,34,7
Bing,8,5
stashblue.ms.com,7,1
DuckDuckGo,6,1
cn.bing.com,5,1
confluence.work.gs.com,3,1
finos.org,2,1
confluence.prod.aws.jpmchase.net,1,1
