referrer,views_total,views_unique
Google,57,27
github.com,48,23
statics.teams.cdn.office.net,44,4
testplan.readthedocs.io,25,1
saml.ms.com,10,1
DuckDuckGo,8,1
ms.sg.dev,4,1
Bing,1,1
chatgpt.com,1,1
confluence.eclipseoptions.com,1,1
