referrer,views_total,views_unique
statics.teams.cdn.office.net,48,11
Google,21,16
github.com,18,10
jive.ms.com,11,1
Bing,2,2
chatgpt.com,1,1
pypi.org,1,1
search.brave.com,1,1
ukc-powerpoint.officeapps.live.com,1,1
