referrer,views_total,views_unique
Google,200,34
github.com,59,20
statics.teams.cdn.office.net,50,3
testplan.readthedocs.io,34,5
chatgpt.com,15,1
DuckDuckGo,10,4
cn.bing.com,8,2
stashblue.ms.com,6,1
Bing,5,5
morganstanley.com,2,2
