referrer,views_total,views_unique
Google,269,56
statics.teams.cdn.office.net,90,8
github.com,40,15
saml.ms.com,12,3
DuckDuckGo,11,4
morganstanley.com,10,3
Bing,5,3
testplan.readthedocs.io,3,2
chatgpt.com,2,1
pypi.org,1,1
