referrer,views_total,views_unique
Google,337,70
statics.teams.cdn.office.net,38,7
github.com,29,14
saml.ms.com,19,2
DuckDuckGo,17,2
Bing,9,4
chatgpt.com,4,3
testplan.readthedocs.io,4,2
jira.mlp.com,1,1
confluence.prod.aws.jpmchase.net,1,1
