referrer,views_total,views_unique
Google,29,18
github.com,17,10
statics.teams.cdn.office.net,12,3
Bing,10,3
testplan.readthedocs.io,6,4
com.slack,1,1
confluence.eclipseoptions.com,1,1
jive.ms.com,1,1
